r1_inflow,r1_upstream_release,r1_min_flow,r1_demand,r1_release,r1_delivery,r1_storage,r2_inflow,r2_upstream_release,r2_min_flow,r2_demand,r2_release,r2_delivery,r2_storage
560.9415834243639,0.0,111.44777132191584,458.35762565284045,111.44777132191584,458.35762565284045,249210.58064263492,492.6331906945834,111.44777132191584,301.86935297283907,247.37746398570837,301.86935297283907,247.37746398570837,16304.610486168705
591.6310202773356,0.0,110.32768399756569,446.14115974354723,110.32768399756569,446.14115974354723,249245.74281917114,493.8248640851425,110.32768399756569,302.2151658494343,240.52698774288575,302.2151658494343,240.52698774288575,16366.020880659093
576.132338708361,0.0,109.26380067391085,409.56896253067487,109.26380067391085,409.56896253067487,249303.0423946749,496.2803460860202,109.26380067391085,302.58995448275795,242.4142334861925,302.58995448275795,242.4142334861925,16426.560839450074
569.6764652366697,0.0,108.25643660254073,426.5637337502794,108.25643660254073,426.5637337502794,249337.89868955876,566.8542815241979,108.25643660254073,302.99360781484927,230.336737401474,302.99360781484927,230.336737401474,16568.34121236049
576.5562602707571,0.0,107.30589028717023,374.205986891332,107.30589028717023,374.205986891332,249432.94307265102,723.8605689728029,107.30589028717023,303.4260062345145,231.43606241360195,303.4260062345145,231.43606241360195,16864.64560297235
564.05502208539,0.0,106.41244339518715,457.2544722384191,106.41244339518715,457.2544722384191,249433.3311791028,583.1518655618155,106.41244339518715,303.8870216127699,228.40867975782058,303.8870216127699,228.40867975782058,17021.91421055876
607.5049046747893,0.0,105.57636067418775,491.4927910802476,105.57636067418775,491.4927910802476,249443.76693202314,610.9765812629603,105.57636067418775,304.3765173408094,242.89521293287655,304.3765173408094,242.89521293287655,17191.195422222223
634.622505787855,0.0,104.79788987352634,388.886860795083,104.79788987352634,388.886860795083,249584.7046871424,506.66104139699587,104.79788987352634,304.89434837048464,233.64085808432563,304.89434837048464,233.64085808432563,17264.119147037934
562.2209262938892,0.0,104.07726167090198,407.397385878819,104.07726167090198,407.397385878819,249635.45096588656,691.6435258565899,104.07726167090198,305.44036125728576,235.1652534274449,305.44036125728576,235.1652534274449,17519.234319880696
612.8468662122588,0.0,103.41468960400354,354.5130936580787,103.41468960400354,354.5130936580787,249790.37004883675,800.831108750377,103.41468960400354,306.01439420581045,229.11965120030467,306.01439420581045,229.11965120030467,17888.34607282896
621.4446131101784,0.0,102.81037000723393,422.22831032289525,102.81037000723393,422.22831032289525,249886.77598161678,397.5176406579606,102.81037000723393,306.6162771177075,208.16294853631757,306.6162771177075,208.16294853631757,17873.894857840132
586.5855940718751,0.0,102.26448195353191,460.99653170700367,102.26448195353191,460.99653170700367,249910.10056202812,489.4442692109115,102.26448195353191,307.24583164208036,219.0125794199254,307.24583164208036,219.0125794199254,17939.34519794257
610.6043728146451,0.0,101.77718720130906,416.70637245225856,101.77718720130906,416.70637245225856,250002.2213751892,626.0202938367812,101.77718720130906,307.90287122833655,223.06045950557586,307.90287122833655,223.06045950557586,18136.179348246747
595.21394571421,0.0,101.34863014651714,301.602895525721,101.34863014651714,301.602895525721,250194.48379523118,596.0282739461073,101.34863014651714,308.58720118146664,222.03199043200487,308.58720118146664,222.03199043200487,18302.9370607259
649.771078927919,0.0,100.9789377798605,388.9229937340474,100.9789377798605,388.9229937340474,250354.3529426452,521.6938264164585,100.9789377798605,309.2986187197364,222.44978494608952,309.2986187197364,222.44978494608952,18393.861421256395
598.745867956601,0.0,100.66821964916596,357.0784346553671,100.66821964916596,357.0784346553671,250495.35215629727,485.607070991073,100.66821964916596,310.0369130347757,220.2426744705025,310.0369130347757,220.2426744705025,18449.857124391358
676.2912985902385,0.0,100.41656782692158,407.5978705714517,100.41656782692158,407.5978705714517,250663.62901648914,703.869130855943,100.41656782692158,310.80186535404516,218.78883466964962,310.80186535404516,218.78883466964962,18724.552123050526
644.6456745666351,0.0,100.22405688299327,367.6500262421856,100.22405688299327,367.6500262421856,250840.40060793058,564.9974340026756,100.22405688299327,311.59324900566367,191.17620606666128,311.59324900566367,191.17620606666128,18887.00415886387
619.5698243531468,0.0,100.09074386252854,339.02323999821743,100.09074386252854,339.02323999821743,251020.85644842297,680.2583822417414,100.09074386252854,312.41082948557573,221.19875982599393,312.41082948557573,221.19875982599393,19133.743695656573
670.9700029491868,0.0,100.01666826905242,420.8822043378068,100.01666826905242,420.8822043378068,251170.9275787653,569.4708064310415,100.01666826905242,313.2543645270403,224.24029466186053,313.2543645270403,224.24029466186053,19265.736511167765
691.7135799771204,0.0,100.00185205276196,370.5753580565607,100.00185205276196,370.5753580565607,251392.0639486331,712.1316898506416,100.00185205276196,314.12360417241973,211.17836784918853,314.12360417241973,211.17836784918853,19552.56808104956
624.7722064169493,0.0,100.04629960402184,371.14078129580804,100.04629960402184,371.14078129580804,251545.64907415022,524.6648133993275,100.04629960402184,315.0182908472472,213.08774889788413,315.0182908472472,213.08774889788413,19649.17315430778
652.1390015722288,0.0,100.14999775206331,373.9025731566087,100.14999775206331,373.9025731566087,251723.73550481378,396.6020530637544,100.14999775206331,315.93815943655216,232.0357567681607,315.93815943655216,232.0357567681607,19597.951288918885
692.926862873751,0.0,100.31291576888714,350.6205997244762,100.31291576888714,350.6205997244762,251965.72885219418,522.8533130695512,100.31291576888714,316.8829373634192,210.45477187097012,316.8829373634192,210.45477187097012,19693.779808522933
683.5210697732924,0.0,100.53500537836891,370.7635478684965,100.53500537836891,370.7635478684965,252177.95136872062,657.3608131501408,100.53500537836891,317.85234466975857,189.96850198018015,317.85234466975857,189.96850198018015,19943.854780401503
651.6281813791401,0.0,100.8162007705642,395.3495259076016,100.8162007705642,395.3495259076016,252333.4138234216,644.6171089635667,100.8162007705642,318.8460940992639,193.72553031636275,495.56255981927217,193.72553031636275,20000.0
661.0481538192436,0.0,101.15641862120961,308.6512436429988,101.15641862120961,308.6512436429988,252584.65431497665,521.943498544244,101.15641862120961,319.86389118253237,220.05503889630262,403.0448782691524,220.05503889630262,20000.0
678.1001232070328,0.0,101.55555811641355,383.1699822403587,101.55555811641355,383.1699822403587,252778.0288978269,646.4198470009219,101.55555811641355,320.9054343243223,192.36531400539081,555.6100911119464,192.36531400539081,20000.0
673.4864624893665,0.0,102.0135009825294,416.0745505989394,102.0135009825294,416.0745505989394,252933.4273087348,553.1626186725792,102.0135009825294,321.97041489292246,196.27662250404322,458.8994971510649,196.27662250404322,20000.0
715.7320091597985,0.0,102.53011152120274,346.44799026795107,102.53011152120274,346.44799026795107,253200.18121610544,633.6094634094783,102.53011152120274,323.05851731160624,221.23588993035762,514.9036850003224,221.23588993035762,20000.0
658.7427718125836,0.0,103.10523664958154,353.80943769176406,103.10523664958154,353.80943769176406,253402.00931357668,530.2616051523039,103.10523664958154,324.16941915214375,191.43350989130718,441.9333319105772,191.43350989130718,20000.0
681.903822367446,0.0,103.73870594567813,373.70736691599336,103.73870594567813,373.70736691599336,253606.46706308244,626.6798725372702,103.73870594567813,325.3027912303445,186.44980951365028,543.9687689692986,186.44980951365028,20000.0
679.7071658536221,0.0,104.43033169886863,382.6813417309987,104.43033169886863,382.6813417309987,253799.06255550619,748.851132775714,104.43033169886863,326.45829770360143,193.49487439268452,659.7865900818986,193.49487439268452,20000.0
755.6361548586436,0.0,105.17990896551589,322.3542238630018,105.17990896551589,322.3542238630018,254127.1645775363,525.7614142606885,105.17990896551589,327.6355961704088,202.7319980849585,428.2093251412465,202.7319980849585,20000.0
728.9748672056563,0.0,105.9872156296986,380.61402372156,105.9872156296986,380.61402372156,254369.5382053907,756.2656967613619,105.9872156296986,328.83433777182256,199.28645979082282,662.9664526002376,199.28645979082282,20000.0
702.0206993604176,0.0,106.85201246902903,284.3503741142387,106.85201246902903,284.3503741142387,254680.35651816786,646.8307617821016,106.85201246902903,330.0541672948353,197.1123793070922,556.5703949440399,197.1123793070922,20000.0
722.0957728315185,0.0,107.77404322553986,287.9750820043097,107.77404322553986,287.9750820043097,255006.70316576952,604.812408869672,107.77404322553986,331.2947232776333,193.7742201100346,518.8122319851773,193.7742201100346,20000.0
696.016210277466,0.0,108.75303468161889,288.39278781663404,108.75303468161889,288.39278781663404,255305.57355354872,556.8159270046798,108.75303468161889,332.55563811670544,190.30022503875153,475.26873664754856,190.30022503875153,20000.0
735.7253990931558,0.0,109.7886967409693,325.77219878173395,109.7886967409693,325.77219878173395,255605.73805711916,529.1513641915203,109.7886967409693,333.83653817577215,207.28308411957548,431.6569768129157,207.28308411957548,20000.0
733.3761865015184,0.0,110.88072251457152,365.5812240712022,110.88072251457152,365.5812240712022,255862.65229703492,647.6012636947269,110.88072251457152,335.13704389650184,199.56463371768166,558.9173524916182,199.56463371768166,20000.0
716.727420239652,0.0,112.02878841162092,322.7514130196838,112.02878841162092,322.7514130196838,256144.59951584326,721.2064861700063,112.02878841162092,336.45676991098225,203.1916219151748,630.0436526664519,203.1916219151748,20000.0
728.8898634643651,0.0,113.232554235415,334.4863082178072,113.232554235415,334.4863082178072,256425.77051685442,683.3338601250525,113.232554235415,337.79532515591325,203.65815423085638,592.9082601296117,203.65815423085638,20000.0
718.1804460119591,0.0,114.49166328416067,321.83426456545754,114.49166328416067,321.83426456545754,256707.62503501677,575.1841744001384,114.49166328416067,339.1523129884874,192.2592914487666,497.4165462355333,192.2592914487666,20000.0
743.7055152664591,0.0,115.80574245667307,378.53628785692644,115.80574245667307,378.53628785692644,256956.98851996963,782.2600053314502,115.80574245667307,340.5273313039237,200.71663758111384,697.3491102070096,200.71663758111384,20000.0
739.7984847171301,0.0,117.17440236293325,342.71079322326744,117.17440236293325,342.71079322326744,257236.90180910056,824.9129534685669,117.17440236293325,341.9199726546199,212.9738650568119,729.1134907746878,212.9738650568119,20000.0
742.6371101471774,0.0,118.59723743947282,316.74856233726,118.59723743947282,316.74856233726,257544.193119471,652.8074188636491,118.59723743947282,343.3298243708882,197.41253707444397,573.9921192286779,197.41253707444397,20000.0
731.8700156865527,0.0,120.07382606955136,301.96106414766894,120.07382606955136,301.96106414766894,257854.02824494033,469.43210891303283,120.07382606955136,344.75646868323804,187.9399406036988,401.56599437888565,187.9399406036988,20000.0
760.8856559595077,0.0,121.6037307080903,279.94947122750534,121.6037307080903,279.94947122750534,258213.36069896424,747.9909451630256,121.6037307080903,346.19948284617004,186.8813661798697,682.7133096912455,186.8813661798697,20000.0
747.3930007156591,0.0,123.18649801132727,319.3450953649827,123.18649801132727,319.3450953649827,258518.22210630358,589.6268138759726,123.18649801132727,347.65843926344496,192.74170466762436,520.0716072196756,192.74170466762436,20000.0
808.2184498554891,0.0,124.82165897115144,285.209045346401,124.82165897115144,285.209045346401,258916.4098518415,626.5780528304865,124.82165897115144,349.13290561478954,194.14275552396197,557.256956277675,194.14275552396197,20000.0
760.9198229068282,0.0,126.50872905408065,304.31152483544776,126.50872905408065,304.31152483544776,259246.5094208588,802.3317560400801,126.50872905408065,350.6224449840023,208.10381640988538,720.7366686842737,208.10381640988538,20000.0
754.5134152370273,0.0,128.24720834483944,293.276853503992,128.24720834483944,293.276853503992,259579.498774247,559.9489429226082,128.24720834483944,352.1266159884212,184.7156564562773,503.48049481117,184.7156564562773,20000.0
750.1060082953429,0.0,130.03658169449443,325.8276899476,130.03658169449443,325.8276899476,259873.74051090027,719.8991970784008,130.03658169449443,353.6449729097149,208.2851795309652,641.6505992419297,208.2851795309652,20000.0
786.8508964005407,0.0,131.87631887310437,297.6161011037657,131.87631887310437,297.6161011037657,260231.09898732393,925.3013474386595,131.87631887310437,355.17706582595895,194.80454812833028,862.3731181834333,194.80454812833028,20000.0
757.1022032696442,0.0,133.76587472683843,288.84463712872395,133.76587472683843,288.84463712872395,260565.59067873802,829.6191770277821,133.76587472683843,356.7224407449569,198.87128716545746,764.5137645891621,198.87128716545746,20000.0
756.9821163572581,0.0,135.70468933951716,314.78870129619025,135.70468933951716,314.78870129619025,260872.07940445957,831.9363021399961,135.70468933951716,358.28063973876834,199.26056956726214,768.3804219122501,199.26056956726214,20000.0
769.0763878138142,0.0,137.6921881985278,334.26698533689824,137.6921881985278,334.26698533689824,261169.19661873794,819.4470679791319,137.6921881985278,359.8512010794027,210.2426026438953,746.8966535337629,210.2426026438953,20000.0
760.6730406215013,0.0,139.72778236506468,309.3149717057851,139.72778236506468,309.3149717057851,261480.8269052886,758.7546436778273,139.72778236506468,361.4336593756393,182.42202010832062,716.0604059345728,182.42202010832062,20000.0
802.8433494540659,0.0,141.81086864864457,303.40191626857586,141.81086864864457,303.40191626857586,261838.45746982543,689.5686783263646,141.81086864864457,363.0275457109327,224.14363157019073,607.2359154048189,224.14363157019073,20000.0
783.141766509475,0.0,143.9408297858449,278.0608147564111,143.9408297858449,278.0608147564111,262199.59759179264,720.6547126342927,143.9408297858449,364.63238778236285,207.0282665164086,657.5672759037293,207.0282665164086,20000.0
798.5768798924271,0.0,146.11703462321245,298.27169575774275,146.11703462321245,298.27169575774275,262553.7857413041,641.4186337442753,146.11703462321245,366.2477100405887,194.4287648189617,593.1069035485272,194.4287648189617,20000.0
766.9806206857606,0.0,148.33883830428752,267.76344283073865,148.33883830428752,267.76344283073865,262904.66408085485,730.2707829957097,148.33883830428752,367.8730338307636,196.858269289187,681.7513520108099,196.858269289187,20000.0
786.4213632492784,0.0,150.60558246068896,274.7505814545548,150.60558246068896,274.7505814545548,263265.7292801889,646.3703287616933,150.60558246068896,369.5078775343711,200.32407965951083,596.6518315628703,200.32407965951083,20000.0
779.7453236726927,0.0,152.9165954072029,335.49972786928095,152.9165954072029,335.49972786928095,263557.0582805851,645.1288016626052,152.9165954072029,371.15175671193913,204.69311272095464,593.3522843488519,204.69311272095464,20000.0
787.5020010922376,0.0,155.27119234081755,260.384003870661,155.27119234081755,260.384003870661,263928.90508546587,814.1804118300893,155.27119234081755,372.80418424658944,204.72433061049372,764.7272735604123,204.72433061049372,20000.0
746.8681957085315,0.0,157.66867554364507,319.20927407872387,157.66867554364507,319.20927407872387,264198.895331552,838.0632941492904,157.66867554364507,374.46467048838133,195.2954473745003,800.4365223184356,195.2954473745003,20000.0
825.5934636250065,0.0,160.10833458967056,305.9821994955296,160.10833458967056,305.9821994955296,264558.39826109185,627.0633589682901,160.10833458967056,376.132723399405,209.6301818201828,577.5415117377777,209.6301818201828,20000.0
784.8823733104812,0.0,162.5894465552666,260.7579873514556,162.5894465552666,260.7579873514556,264919.9332004956,528.1834476412653,162.5894465552666,377.8078486995835,206.8796771228732,483.89321707365866,206.8796771228732,20000.0
778.3527965479043,0.0,165.1112762334109,322.05342787342283,165.1112762334109,322.05342787342283,265211.1212929367,788.9082151735454,165.1112762334109,379.48955001313806,199.59017159566437,754.429319811293,199.59017159566437,20000.0
783.5587013364,0.0,167.67307635154432,357.11011785185207,167.67307635154432,357.11011785185207,265469.89680006966,925.7517609253827,167.67307635154432,381.1773290156756,213.11124694973262,880.3135903271954,213.11124694973262,20000.0
788.0796016210617,0.0,170.27408779300373,273.7607448575336,170.27408779300373,273.7607448575336,265813.9415690402,714.4278002764421,170.27408779300373,382.87068558185223,222.98267095417506,661.7192171152706,222.98267095417506,20000.0
805.6000959648294,0.0,172.91353982196455,295.797925635467,172.91353982196455,295.797925635467,266150.8301995476,631.0043530737788,172.91353982196455,384.5691179335719,208.3229693890303,595.5949235067147,208.3229693890303,20000.0
779.0578513513628,0.0,175.5906503118265,305.9996327642078,175.5906503118265,305.9996327642078,266448.2977678229,833.8354944398465,175.5906503118265,386.2721227886735,218.15833682836748,791.2678079233059,218.15833682836748,20000.0
800.5185790636915,0.0,178.3046259769748,296.1922568650806,178.3046259769748,296.1922568650806,266774.3194640445,783.4454125051014,178.3046259769748,387.97919551006476,226.26421158946872,735.4858268926093,226.26421158946872,20000.0
805.9213290464503,0.0,181.05466260784735,265.0013636121575,181.05466260784735,265.0013636121575,267134.184766871,920.39117107733,181.05466260784735,389.68983025525654,211.14736714177192,890.2984665434071,211.14736714177192,20000.0
869.675981763499,0.0,183.83994530923985,294.652629212995,183.83994530923985,294.652629212995,267525.3681741122,754.7472347094055,183.83994530923985,391.40352012625533,206.27966719327495,732.3075128253689,206.27966719327495,20000.0
806.8902277729301,0.0,186.6596487417765,292.60577076024316,186.6596487417765,292.60577076024316,267852.9929823831,615.9686669156202,186.6596487417765,393.11975731976804,190.47835289454946,612.1499627628475,190.47835289454946,20000.0
797.0161495231814,0.0,189.51293736647608,295.9753316404178,189.51293736647608,295.9753316404178,268164.52086289943,709.1175730465525,189.51293736647608,394.83803327767464,232.37464205694977,666.2558683560806,232.37464205694977,20000.0
815.9585217377353,0.0,192.39896569234008,346.42268682707333,192.39896569234008,346.42268682707333,268441.65773211775,719.1337804397157,192.39896569234008,396.5578388377254,214.6453435348661,696.8874025971892,214.6453435348661,20000.0
795.6413828480138,0.0,195.31687852688995,308.45574485473196,195.31687852688995,308.45574485473196,268733.52649158414,847.6843780353955,195.31687852688995,398.2786643844165,218.55028384013025,824.4509727221566,218.55028384013025,20000.0
806.1911362549922,0.0,198.26581122957913,320.83678141169383,198.26581122957913,320.83678141169383,269020.6150351979,626.8735941253067,198.26581122957913,400.0,205.75412431517358,619.3852810397111,205.75412431517358,20000.0
807.7343732995564,0.0,201.24488996800454,306.8990862804004,201.24488996800454,306.8990862804004,269320.205432249,696.1514757578569,201.24488996800454,401.7213356155835,217.74150616719027,679.654859558671,217.74150616719027,20000.0
781.1172438693909,0.0,204.2532319768423,299.35967725981794,204.2532319768423,299.35967725981794,269597.7097668817,866.5047913142873,204.2532319768423,403.4421611622746,211.37150567142803,859.3865176197031,211.37150567142803,20000.0
828.7054919326171,0.0,207.28994581942982,337.6535768672356,207.28994581942982,337.6535768672356,269881.4717361277,860.6356348740968,207.28994581942982,405.16196672232536,227.4249422695419,840.5006384239837,227.4249422695419,20000.0
755.4716178499159,0.0,210.35413165191787,321.28934713606617,210.35413165191787,321.28934713606617,270105.2998751896,648.851301621766,210.35413165191787,406.88024268023196,212.17410182925755,647.0313314444245,212.17410182925755,20000.0
796.8915498147908,0.0,213.44488148991377,363.63041827924945,213.44488148991377,363.63041827924945,270325.1161252352,777.0156803206635,213.44488148991377,408.59647987374467,234.51157139784982,755.9489904127264,234.51157139784982,20000.0
787.8737954850999,0.0,216.56127947753663,326.1821631126258,216.56127947753663,326.1821631126258,270570.24647813017,792.240203346442,216.56127947753663,410.31016974474346,228.4328846095599,780.3685982144177,228.4328846095599,20000.0
796.9317028769179,0.0,219.7024021588054,311.3154799643461,219.7024021588054,311.3154799643461,270836.1602988839,750.8462296064798,219.7024021588054,412.02080448993524,205.6607496425328,764.8878821227534,205.6607496425328,20000.0
822.873568955124,0.0,222.8673187512786,355.1406253829228,222.8673187512786,355.1406253829228,271081.02592370484,828.8966821563109,222.8673187512786,413.7278772113265,223.70421452950126,828.0597863780882,223.70421452950126,20000.0
784.3366163372654,0.0,226.05509142186537,322.44772874568054,226.05509142186537,322.44772874568054,271316.85971987457,868.6624511483778,226.05509142186537,415.4308820664281,213.9768281774888,880.7407143927538,213.9768281774888,20000.0
779.9264190347694,0.0,229.26477556472568,385.1867936248031,229.26477556472568,385.1867936248031,271482.3345697198,945.9126316779101,229.26477556472568,417.12931441814777,226.01600890145147,949.1613983411848,226.01600890145147,20000.0
805.6696087088274,0.0,232.49542008117737,345.43735365486526,232.49542008117737,345.43735365486526,271710.0714046926,933.4967082672653,232.49542008117737,418.8226709843244,219.6822161704035,946.3099121780384,219.6822161704035,20000.0
795.5560917182203,0.0,235.74606766152712,357.061122732488,235.74606766152712,357.061122732488,271912.82030601683,935.9465109346161,235.74606766152712,420.51044998686194,222.7779330175964,948.9146455785456,222.7779330175964,20000.0
797.513050031814,0.0,239.01575506874218,330.1861775461961,239.01575506874218,330.1861775461961,272141.1314234337,725.0253053951217,239.01575506874218,422.1921513004165,219.85296385244385,744.1880966114188,219.85296385244385,20000.0
793.3280443242618,0.0,242.3035134238782,374.70698693090685,242.3035134238782,374.70698693090685,272317.4489674032,722.2893838283392,242.3035134238782,423.867276600595,221.56624179187313,743.0266554603443,221.56624179187313,20000.0
782.2222872744311,0.0,245.6083684931789,361.3367662028412,245.6083684931789,361.3367662028412,272492.7261199816,863.6285037093256,245.6083684931789,425.53532951161867,216.22136320406995,893.0155089984331,216.22136320406995,20000.0
796.199862381104,0.0,248.9293409767626,323.43627835343534,248.9293409767626,323.43627835343534,272716.5603630325,865.9383652824973,248.9293409767626,427.19581575341056,220.3578619151667,894.5098443440917,220.3578619151667,20000.0
765.811374954742,0.0,252.26544679881,335.01716238439826,252.26544679881,335.01716238439826,272895.08912880404,788.6206046053812,252.26544679881,428.84824328806087,221.28025071837334,819.6058006858165,221.28025071837334,20000.0
790.3635320852708,0.0,255.6156973991669,364.0518384950713,255.6156973991669,364.0518384950713,273065.7851249951,803.9283484111367,255.6156973991669,430.4921224656289,235.26706240801147,824.2769834022918,235.26706240801147,20000.0
802.0892702819901,0.0,258.97910002627617,340.6921092159996,258.97910002627617,340.6921092159996,273268.2031860348,796.4539627973081,258.97910002627617,432.1269661692364,233.540608202865,821.8924546207178,233.540608202865,20000.0
741.5607548968342,0.0,262.35465803135116,377.6443795197712,262.35465803135116,377.6443795197712,273369.76490338054,719.5227306328597,262.35465803135116,433.7522899594113,227.9200820569028,753.9573066073098,227.9200820569028,20000.0
772.1093784781979,0.0,265.74137116370446,372.1272999222678,265.74137116370446,372.1272999222678,273504.00561077276,830.6527837516222,265.74137116370446,435.36761221763715,241.317987347066,855.0761675682593,241.317987347066,20000.0
765.2893302135897,0.0,269.13823586714375,393.496315433151,269.13823586714375,393.496315433151,273606.66038968606,839.9483112723534,269.13823586714375,436.9724542890673,233.87182402034958,875.2147231191467,233.87182402034958,20000.0
776.8752459202182,0.0,272.54424557734706,400.08513982728454,272.54424557734706,400.08513982728454,273710.90625020163,841.8493807140794,272.54424557734706,438.5663406243607,246.14014110869928,868.2534851827281,246.14014110869928,20000.0
777.4099262865179,0.0,275.95839102012945,413.63674445973504,275.95839102012945,413.63674445973504,273798.7210410083,1021.5641135575476,275.95839102012945,440.1487989205973,245.08065098305957,1052.4418535946181,245.08065098305957,20000.0
741.124014766048,0.0,279.379660510513,434.78324462990355,279.379660510513,434.78324462990355,273825.68215063395,742.0878719851028,279.379660510513,441.71936026123166,228.0831415884619,793.384390907155,228.0831415884619,20000.0
723.5343930581741,0.0,282.8070402525107,399.2853917086961,282.8070402525107,399.2853917086961,273867.1241117309,909.1253730672763,282.8070402525107,443.2775592550431,253.36032837903022,938.572084940756,253.36032837903022,20000.0
761.0995625309149,0.0,286.239514639536,433.6178075599119,286.239514639536,433.6178075599119,273908.3663520624,791.94351951234,286.239514639536,444.82293417404105,238.83690391874086,839.3461302331347,238.83690391874086,20000.0
767.7784686876246,0.0,289.6760665553492,400.30865739752784,289.6760665553492,400.30865739752784,273986.1600967971,804.7890787631621,289.6760665553492,446.3550270902851,250.20475142761717,844.2603938908942,250.20475142761717,20000.0
720.1694592475664,0.0,293.11567767545085,444.76543948978497,293.11567767545085,444.76543948978497,273968.44843887945,743.0842197615685,293.11567767545085,447.8733840115788,254.17036710784484,782.0295303291755,254.17036710784484,20000.0
745.5210771690415,0.0,296.5573287688331,406.3925875134268,296.5573287688331,406.3925875134268,274011.01959976624,782.3884246538954,296.5573287688331,449.3775550159977,233.3209530767625,845.6248003459647,233.3209530767625,20000.0
766.6265719486213,0.0,300.0,424.4480204537736,300.0,424.4480204537736,274053.1981512611,688.4136716882742,300.0,450.86709438521046,229.65063768792274,758.7630340003509,229.65063768792274,20000.0
743.3784558022255,0.0,303.4426712311669,384.1040885369559,303.4426712311669,384.1040885369559,274109.0298472952,810.9940956082653,303.4426712311669,452.34156073655504,251.95412996680582,862.4826368726262,251.95412996680582,20000.0
785.82851376857,0.0,306.88432232454915,432.8467291346602,306.88432232454915,432.8467291346602,274155.12730960455,774.1518187364408,306.88432232454915,453.80051715382996,255.2673195005595,825.7688215604305,255.2673195005595,20000.0
693.1112517800146,0.0,310.3239334446508,390.30009607058287,310.3239334446508,390.30009607058287,274147.6145318693,707.4171497791998,310.3239334446508,455.24353131676196,254.07504968941464,763.6660335344344,254.07504968941464,20000.0
754.2968596639699,0.0,313.760485360464,427.9927224294777,313.760485360464,427.9927224294777,274160.1581837433,892.8530431607614,313.760485360464,456.6701756291118,249.81866306920713,956.7948654520192,249.81866306920713,20000.0
751.0756666082968,0.0,317.1929597474893,421.84137821576326,317.1929597474893,421.84137821576326,274172.1995123883,800.3422704900297,317.1929597474893,458.0800273453801,261.49585247433305,856.0393777631848,261.49585247433305,20000.0
736.3157938435625,0.0,320.620339489487,436.3431535860754,320.620339489487,436.3431535860754,274151.55181315634,795.161466474001,320.620339489487,459.4726686960763,270.0761520111858,845.7056539523015,270.0761520111858,20000.0
736.6188958710424,0.0,324.04160897987055,443.4139131123319,324.04160897987055,443.4139131123319,274120.7151869352,1057.723942524725,324.04160897987055,460.8476870115126,267.6817633774432,1114.0837881271516,267.6817633774432,20000.0
