r1_inflow,r1_upstream_release,r1_min_flow,r1_demand,r1_release,r1_delivery,r1_storage,r2_inflow,r2_upstream_release,r2_min_flow,r2_demand,r2_release,r2_delivery,r2_storage
601.2247304147958,0.0,104.79788987352634,449.3799600854426,104.79788987352634,449.3799600854426,249518.1295322889,708.0151532987131,104.79788987352634,304.89434837048464,229.98630190653896,304.89434837048464,229.98630190653896,17072.77903671015
635.8774476458681,0.0,104.07726167090198,370.010299712317,104.07726167090198,370.010299712317,249679.91941855155,538.2954815271286,104.07726167090198,305.44036125728576,199.4880052733956,305.44036125728576,199.4880052733956,17210.223413377502
617.6676743829174,0.0,103.41468960400354,414.19649655933597,103.41468960400354,414.19649655933597,249779.97590677114,734.5994517125538,103.41468960400354,306.01439420581045,219.9487069709072,306.01439420581045,219.9487069709072,17522.27445351734
565.575762086782,0.0,102.81037000723393,445.7337240170867,102.81037000723393,445.7337240170867,249797.0075748336,434.99655164879357,102.81037000723393,306.6162771177075,209.8336433561847,306.6162771177075,209.8336433561847,17543.631454699476
607.4052586101965,0.0,102.26448195353191,422.28636219701895,102.26448195353191,422.28636219701895,249879.86198929325,521.6816195517624,102.26448195353191,307.24583164208036,223.2972075221497,307.24583164208036,223.2972075221497,17637.03451704054
578.0841420743051,0.0,101.77718720130906,451.48478492076663,101.77718720130906,451.48478492076663,249904.6841592455,569.2398870037639,101.77718720130906,307.90287122833655,221.58037761397523,307.90287122833655,221.58037761397523,17778.5683424033
632.1586853060882,0.0,101.34863014651714,400.84781109237684,101.34863014651714,400.84781109237684,250034.64640331268,599.3565045955937,101.34863014651714,308.58720118146664,210.07192842729694,308.58720118146664,210.07192842729694,17960.614347536648
622.8916083833578,0.0,100.9789377798605,405.1421183724582,100.9789377798605,405.1421183724582,250151.4169555437,687.1472000559252,100.9789377798605,309.2986187197364,217.1443843484173,309.2986187197364,217.1443843484173,18222.29748230428
631.6609488921264,0.0,100.66821964916596,398.4536204709591,100.66821964916596,398.4536204709591,250283.95606431572,643.3939966236849,100.66821964916596,310.0369130347757,219.4332529797871,310.0369130347757,219.4332529797871,18436.889532562567
629.4157710880705,0.0,100.41656782692158,369.38929777548486,100.41656782692158,369.38929777548486,250443.5659698014,702.0227129364847,100.41656782692158,310.80186535404516,219.35926551971832,310.80186535404516,219.35926551971832,18709.16768245221
639.4764821354449,0.0,100.22405688299327,485.4655708381162,100.22405688299327,485.4655708381162,250497.35282421572,681.3891720834127,100.22405688299327,311.59324900566367,224.00503855699844,311.59324900566367,224.00503855699844,18955.182623855955
646.6767019442601,0.0,100.09074386252854,347.19249192279193,100.09074386252854,347.19249192279193,250696.74629037466,710.1999818295654,100.09074386252854,312.41082948557573,213.68470253358444,312.41082948557573,213.68470253358444,19239.37781752889
649.1837656812843,0.0,100.01666826905242,405.00828223702297,100.01666826905242,405.00828223702297,250840.90510554987,701.7850790494891,100.01666826905242,313.2543645270403,216.08680300233445,313.2543645270403,216.08680300233445,19511.838397318057
652.9740868104774,0.0,100.00185205276196,433.7728366732702,100.00185205276196,433.7728366732702,250960.10450363433,660.7248597545861,100.00185205276196,314.12360417241973,202.57024350393735,314.12360417241973,202.57024350393735,19755.871261449047
